Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm,Arbol_Decision_Regressor_pred_ppm,Random_Forest_Regressor_pred_ppm
1319,5362.457,6464.279,1216.0,0.0025,0,0,0.0,0,0.0008761226347062618,0,0.0,0,0.0,0.38552378108909185,0.8895080600314831,0.555,0.5843934111203446
1320,7000.0,5421.0,1220.0,0.0025,0,0,0.0,0,0.010942047990983257,0,0.0,0,0.0,0.28009205566249185,0.9908021666800841,0.555,0.5841346862549168
1321,10176.204,7722.378,1176.0,0.0025,0,0,0.0,0,0.0006670288974150931,0,0.0,0,0.0,0.38552378108909185,1.5412145415275011,0.555,0.584005454289629
1322,9748.088,7293.679,1274.99,0.165,1,1,0.6,0,0.19717464596716416,1,1.0,1,0.68,0.4554352330652114,1.217449217453988,0.17964990763046554,0.5837658820234913
1323,10892.864,9520.108,1412.0,0.005,0,0,0.0,0,0.001125044289276166,0,0.0,0,0.0,0.31339200632907266,1.6440289868510791,0.555,0.5828476760105888
1324,5429.0,6508.0,1235.0,0.0025,0,0,0.0,0,0.0027658650239583706,0,0.0,0,0.0,0.38552378108909185,0.7854993531464322,0.555,0.5827394661954547
1325,8251.755,8310.912,881.0,0.0025,0,0,0.0,0,0.002132358882893635,0,0.0,0,0.0,0.38552378108909185,-0.12246995202235211,0.17964990763046554,0.5827336586883648
1326,7767.173,7369.335,1199.0,0.01,0,0,0.0,0,0.06895424448067951,0,0.0,0,0.02,0.4374865668493377,0.7370857669895007,0.37251395480634897,0.582398601363213
1327,9217.572,8458.713,961.09,0.0025,0,0,0.0,0,0.0005394831758524565,0,0.0,0,0.0,0.28009205566249185,1.9323394631443431,0.555,0.5821267581995265
1328,6341.541,7527.155,982.0,0.005,0,0,0.2,0,0.08034202105404654,0,0.02702702702702703,0,0.03,1.4532233203478055,1.127300622707334,0.17964990763046554,0.5821003331282301
1329,6364.23,6659.329,1292.0,0.0025,0,0,0.0,0,0.015211066773321185,0,0.0,0,0.01,0.5390591641495125,1.4267949643967364,0.17964990763046554,0.5820699224578911
1330,7280.813,7626.337,1206.779,0.012,0,0,0.4,0,0.10860835202087303,0,0.0,0,0.03,0.5370554901566503,0.8643897726793708,0.37251395480634897,0.5820241618252808
1331,3880.34,6542.436,505.0,0.0025,0,0,0.0,0,0.002497035346527348,0,0.0,0,0.0,0.3065469795501437,1.483907643937068,0.555,0.5819745295884444
1332,10756.416,5703.675,1545.18,0.024,0,0,0.0,0,0.10742063944787626,1,1.0,0,0.38,0.3451121413065779,0.7469707011596075,2.571601384670821,0.5817314547884169
1333,4878.0,6847.0,903.0,0.054,0,0,0.4,0,0.2607433290519737,0,0.02702702702702703,0,0.12,0.3848360343715123,1.0907268676519208,0.4765442467801234,0.5808516732881857
1334,5107.25,8319.5,361.0,0.087,0,0,0.0,0,0.0004799839991884871,0,0.0,0,0.02,0.7499293920838903,3.3815672275762947,0.17964990763046554,0.5806329395666521
1335,10828.719,5975.07,1500.0,0.0025,0,0,0.0,0,0.04933316928246884,0,0.0,0,0.04,0.6781507103454606,0.7344327141091156,0.37251395480634897,0.5804637920950724
1336,9655.75,3299.504,1483.869,0.029,0,0,0.0,0,0.01889843400582402,0,0.0,0,0.0,0.25029484095117177,1.4578390885124881,0.555,0.5799944655070315
1337,10095.745,9271.919,1266.0,0.0025,0,0,0.0,0,0.003561261716669949,0,0.0,0,0.0,0.38552378108909185,2.3320111453509993,0.555,0.5799394781262902
1338,7711.0,7373.0,1182.0,0.0025,0,0,0.0,0,0.05226964126721353,0,0.06818181818181818,0,0.04,0.3332972469871474,0.6055051328440202,0.37251395480634897,0.5794453282797385
1339,5674.958,6633.956,1284.399,0.0025,0,0,0.2,0,0.010771944438172868,0,0.0,0,0.0,0.3979290805919187,1.415960103958342,0.555,0.5786046922747106
1340,3970.725,6290.229,626.0,0.005,0,0,0.0,0,0.008583359176354268,0,0.02702702702702703,0,0.04,0.38552378108909185,0.884996742688068,0.4765442467801234,0.5779703970933252
1341,11028.813,6041.332,1544.0,0.0025,0,0,0.0,0,0.035784104644970775,0,0.0,0,0.04,0.7041142092033397,0.9366840133966629,0.37251395480634897,0.5774931350572561
1342,8398.0,5926.0,1416.0,0.0025,0,0,0.0,0,0.0010120409429282607,0,0.0,0,0.0,0.38552378108909185,0.29763282482730236,0.555,0.5765903554935761
1343,12148.866,6036.253,1490.58,0.0025,0,0,0.0,0,0.003735531418935195,0,0.0,0,0.0,0.27099200403208507,1.387269385388883,0.555,0.5763590357867387
1344,9593.972,5866.032,1410.489,0.0025,0,0,0.0,0,0.0025341264578002507,0,0.0,0,0.0,0.38552378108909185,1.1820271823161985,0.555,0.5762204375647177
1345,8565.0,5005.0,1159.0,0.0025,0,0,0.0,0,0.01342575289846009,0,0.0,0,0.0,0.3251514733447335,2.3673568864697936,0.17964990763046554,0.5761351515953286
1346,7134.0,6878.0,1192.0,0.0025,0,0,0.0,0,0.009339167178551192,0,0.0,0,0.0,0.38552378108909185,1.4500194476418815,0.555,0.5760445392731061
1347,6313.0,7609.0,919.0,0.0025,0,0,0.0,0,0.049172613503447024,0,0.0,0,0.0,0.5026776884220513,0.5819392472073617,0.17964990763046554,0.5757024528019552
1348,8579.84,5678.53,1304.19,0.006,0,0,0.0,0,0.0030747320390755156,0,0.0,0,0.02,1.260848747140266,0.15660327822828746,0.1867157979021039,0.5752622485572232
1349,7327.0,7203.0,1244.0,0.0025,0,0,0.0,0,0.0017513844099105297,0,0.0,0,0.0,0.38552378108909185,1.4511429267282092,0.555,0.5750391345764811
1350,5097.0,6362.0,1265.0,0.0025,0,0,0.0,0,0.032653429560322425,0,0.0,0,0.0,0.3270633553995527,0.11390974798224723,0.555,0.5749792243556429
1351,6000.052,7621.173,839.0,0.011,0,0,0.0,0,0.171620737682372,0,0.0,0,0.02,2.1974888956550744,0.8344431125219232,0.37251395480634897,0.5747416856363523
1352,6107.0,7601.0,874.0,0.0025,0,0,0.0,0,0.015150223796748,0,0.0,0,0.0,0.19919639626349755,1.0214082359490333,0.17964990763046554,0.5746787029017753
1353,7513.254,5653.021,1293.0,0.0025,0,0,0.0,0,0.010762913403047055,0,0.0,0,0.0,0.38552378108909185,1.0477120925284964,0.555,0.5746645072898761
1354,7413.037,9176.006,930.3,0.005,0,0,0.0,0,0.08880579100652487,0,0.0,0,0.01,0.38552378108909185,0.4083891672864198,0.6375954356047695,0.5739716200884042
1355,6360.191,7690.664,879.0,0.0025,0,0,0.0,0,0.05608225407055325,0,0.03278688524590164,0,0.0,0.21463766824256172,0.41999890817841273,0.17964990763046554,0.5739682100573276
1356,8594.05,6007.62,1433.3,0.0025,0,0,0.0,0,0.005564851891317183,0,0.0,0,0.0,0.38552378108909185,1.2473401943247289,0.555,0.5734313976034269
1357,5410.541,6352.091,1317.0,0.0025,0,0,0.0,0,0.035913205318695095,0,0.0,0,0.0,0.38552378108909185,-0.03347503166847394,0.555,0.5732684332667871
1358,5338.112,8030.053,590.0,0.0025,0,0,0.0,0,0.08431635382568313,0,0.0,0,0.01,0.4305179761098234,0.5907757489601927,0.17964990763046554,0.573155373843081
1359,5397.0,6603.0,1143.0,0.0025,0,0,0.0,0,0.0015226658138559803,0,0.0,0,0.0,0.38552378108909185,3.3631889043226035,0.555,0.5730160474595584
1360,6083.0,7661.0,837.0,0.0025,0,0,0.0,0,0.0057296635060987075,0,0.0,0,0.0,0.3251514733447335,2.750726263756548,0.17964990763046554,0.5729797068488169
1361,5430.223,8352.772,559.0,0.0025,0,0,0.0,0,0.030152403709521398,0,0.0,0,0.0,0.2754528116260484,-0.28807427287432774,0.1867157979021039,0.572226276838357
1362,14297.813,8945.08,1479.419,0.0025,0,0,0.0,0,0.07334254771062368,0,0.0,0,0.02,1.0900570225463067,0.8387023727441997,0.6375954356047695,0.5721359093169116
1363,5334.0,6584.0,1125.0,0.013,0,0,0.4,0,0.47448877087360186,0,0.0,0,0.03,1.538047907208936,0.7580988075019988,0.555,0.5720661375018858
1364,9717.313,3175.588,1463.229,0.29,1,0,0.2,1,0.879154358987684,1,1.0,1,0.74,1.1532947647043266,0.4885212218905095,0.21397319850419855,0.5715562378539281
1365,5497.965,6489.136,1251.0,0.0025,0,0,0.0,0,0.02057848497839422,0,0.0,0,0.02,0.2770138185805674,1.463973685884481,0.555,0.5714193211120286
1366,4394.729,7653.401,364.0,0.005,0,0,0.0,0,0.0017609724200560292,0,0.0,0,0.01,0.38552378108909185,1.0845398382593772,0.555,0.5712830611560739
1367,7664.31,4557.415,1072.0,0.0025,0,0,0.0,0,0.00937532433109149,0,0.0,0,0.01,0.3270633553995527,5.305971227961603,0.6375954356047695,0.5712422070116336
1368,7707.292,7211.075,1270.0,0.048,0,0,0.0,0,0.19226741884418944,0,0.0,0,0.0,0.37972095482130497,0.8007495501037335,0.6375954356047695,0.5711429246615151
1369,4619.826,6358.339,1022.22,0.38,1,1,0.6,1,0.9120144286780878,1,1.0,1,0.86,0.5813670145680553,1.0975037805412107,0.722991173496274,0.5708276074363765
1370,12421.0,9484.0,1365.0,0.014,0,0,0.0,0,1.4506286978124335e-05,0,0.0,0,0.03,0.2723670741207424,-0.7422208595275578,0.1867157979021039,0.5701932266087422
1371,7840.0,6776.0,1341.459,0.0025,0,0,0.0,0,0.001095003250963384,0,0.0,0,0.0,0.38552378108909185,1.9885026372284682,0.17964990763046554,0.5700723278405311
1372,4962.0,6661.0,1045.0,0.102,1,1,0.8,1,0.6517857980618921,1,1.0,1,0.69,0.7862567293225395,1.356489087552078,1.0310368953501068,0.5699734155221761
1373,9142.554,6308.243,1408.11,0.0025,0,0,0.0,0,0.004142586877628555,0,0.0,0,0.0,0.38552378108909185,1.2790469095697783,0.555,0.5698903359160863
1374,7841.34,5381.136,1450.0,0.007,0,0,0.0,0,0.06902576692827725,0,0.4666666666666667,0,0.12,0.756916738285293,0.7507526670683601,0.4765442467801234,0.5690872988580742
1375,7211.0,7585.0,1146.0,0.006,0,0,0.0,0,0.001864567511517466,0,0.0,0,0.0,0.27099200403208507,2.207161073557314,0.555,0.5690766899722377
1376,5497.0,6745.0,1130.0,0.0025,0,0,0.0,0,0.005224507842637442,0,0.0,0,0.0,0.28009205566249185,2.472859673644815,0.555,0.5686818617244618
1377,9884.0,6720.0,1428.0,0.039,0,0,0.0,0,0.06578925096779097,0,0.0,0,0.08,0.26520919929433906,0.7963630761628678,0.4765442467801234,0.56820698375351
1378,12353.194,9530.005,1391.44,0.019,0,0,0.0,0,0.023344126902828274,0,0.0,0,0.01,0.20904903154759377,-0.7560513633026182,0.6375954356047695,0.5676585803066615
1379,5337.142,6521.718,1186.0,0.005,0,0,0.0,0,0.008260714357815719,0,0.0,0,0.0,1.0700649382387943,0.9099695430850192,0.17964990763046554,0.5675115170443925
1380,8181.0,6586.0,1404.0,0.0025,0,0,0.0,0,0.0019812296696285875,0,0.0,0,0.0,1.849936360214105,1.61179527967783,0.17964990763046554,0.5668509671349381
1381,12346.345,6084.521,1512.0,0.445,1,0,0.0,0,0.1019546914067963,0,0.38461538461538464,0,0.36,0.5367797907138216,0.8569878263275259,0.722991173496274,0.5664569970500781
1382,7593.0,7660.0,1133.0,0.0025,0,0,0.0,0,0.015437697526376946,0,0.06719367588932806,0,0.02,0.4342255679016491,1.8633474916668358,0.555,0.5662859603724241
1383,10050.0,6372.0,1533.0,0.012,0,0,0.0,0,0.11879738420963765,0,0.06818181818181818,0,0.01,0.4006189576262412,0.8169192076478202,1.7429999999999999,0.5654913925647607
1384,5616.0,6483.0,1292.0,0.029,0,0,0.0,0,0.010958294749525756,0,0.0,0,0.0,0.38552378108909185,1.6144446713962863,0.555,0.5651812815238777
1385,5752.0,7443.0,953.0,0.0025,0,0,0.0,0,0.0027813063714411724,0,0.0,0,0.0,0.38552378108909185,0.9318509572793989,0.555,0.5650655853413401
1386,8618.0,6656.0,1378.0,0.0025,0,0,0.0,0,0.0033629644523291763,0,0.0,0,0.0,0.3065469795501437,3.0559227033752596,0.555,0.5647462766946615
1387,4910.027,6506.048,1105.0,0.026,0,0,0.0,0,0.007062850921015385,0,0.0,0,0.02,1.1469140223327945,1.862985315450795,0.17964990763046554,0.5647081885131753
1388,7437.008,5468.047,1372.0,0.0025,0,0,0.0,0,0.0033370625335416423,0,0.0,0,0.0,0.38552378108909185,1.331737733088759,0.555,0.5639416945579874
1389,6307.648,7873.18,905.0,0.0025,0,0,0.0,0,0.01770364521974745,0,0.0,0,0.02,0.7523428150289939,1.2402051496312194,0.17964990763046554,0.5637730052605137
1390,7572.724,6320.114,1310.916,0.016,0,0,0.0,0,0.02452192355848281,0,0.0,0,0.37,0.8262520108398246,0.5325835855038774,0.6181337712268828,0.5633156961677785
1391,4848.251,6220.151,1155.0,0.254,1,0,0.4,1,0.9408340387786356,1,1.0,1,0.73,0.189655488262843,0.4510513560059596,0.1867157979021039,0.563306012824171
1392,6895.546,5170.002,1296.379,0.007,0,0,0.0,0,0.0010434245917108076,0,0.0,0,0.0,0.38552378108909185,0.4060225457465441,0.555,0.5632876221600827
1393,4631.798,7151.043,697.509,0.009,0,0,0.0,0,0.13560424280066916,0,0.0,0,0.0,0.3946690107019632,1.2314840517668437,0.37251395480634897,0.562746660000019
1394,8224.0,4869.0,1157.0,0.0025,0,0,0.0,0,0.0019016023013936738,0,0.0,0,0.0,0.38552378108909185,0.8437078425407859,0.555,0.5624611285036472
1395,4993.825,8199.003,413.0,0.0025,0,0,0.0,0,0.023815517720093705,0,0.06818181818181818,0,0.03,3.860510258590261,0.2282475832341762,0.17964990763046554,0.5623172868365518
1396,5716.123,7160.875,1038.02,0.438,1,0,0.4,0,0.3638676416997672,1,0.8947368421052632,1,0.87,1.8070057866872555,1.094573993276666,0.722991173496274,0.5621575687534555
1397,11897.495,8893.909,1196.9,0.0025,0,0,0.0,0,0.0036993616811445518,0,0.0,0,0.0,1.4565244956273118,1.5972932640219701,0.17964990763046554,0.5621541757175011
1398,6410.0,7249.0,1107.0,0.481,1,0,0.2,0,0.31820465490099503,0,0.4666666666666667,1,0.71,0.9167574406836608,1.0133372161609004,1.0310368953501068,0.561750072132811
1399,5155.0,6439.0,1187.0,0.039,0,0,0.0,0,0.05997610467651997,0,0.02702702702702703,0,0.05,0.42835580708948495,-0.3141774356990477,0.4765442467801234,0.5615365484438812
1400,7563.0,7166.0,1300.0,0.005,0,0,0.0,0,0.0010904758101814703,0,0.0,0,0.0,0.38552378108909185,1.0341065891317234,0.555,0.5614647148958793
1401,4916.943,6722.159,1021.0,0.434,1,0,0.2,1,0.6040099397571328,1,0.8947368421052632,1,0.81,0.3735103351097082,0.4519825946268114,0.722991173496274,0.5612887797649644
1402,8207.95,6967.989,1317.179,0.047,0,0,0.0,0,0.03540785111653812,0,0.0,0,0.0,0.21476576465519834,0.41361666417920306,0.17964990763046554,0.5612135600689327
1403,4882.0,6347.0,1254.0,0.0025,0,0,0.2,0,0.026634674855217078,0,0.0,0,0.0,0.2650802979544471,0.15952701588697268,0.555,0.560718702383969
1404,7352.0,7355.0,1272.0,0.168,1,0,0.4,0,0.45068309470345425,1,1.0,1,0.82,0.7775326416060615,1.1471300381006941,0.6181337712268828,0.5606735206953205
1405,6351.051,7687.279,863.0,0.006,0,0,0.0,0,0.09006738654678784,0,0.06818181818181818,0,0.03,0.21463766824256172,0.44557376590642295,0.17964990763046554,0.5596849424159791
1406,8937.0,5192.0,1170.0,0.0025,0,0,0.0,0,0.017620792500339016,0,0.0,0,0.02,1.1192393677391612,1.073449723770439,0.17964990763046554,0.559683343353284
1407,6383.933,7059.859,1228.0,0.225,1,1,0.6,0,0.2886472846441398,1,1.0,1,0.74,0.5463226826187828,1.6196943034029172,0.37251395480634897,0.5595458541535996
1408,7615.0,6483.0,1038.0,0.008,0,0,0.0,0,0.004194451159471604,0,0.0,0,0.0,0.2823718422498907,2.500672977853938,0.17964990763046554,0.5595024309837371
1409,5668.96,6628.041,1284.399,0.216,1,0,0.4,0,0.386362210329624,1,0.8947368421052632,1,0.87,2.6474973578345065,1.1551381045331433,0.722991173496274,0.5593529850151804
1410,5413.998,7121.349,887.999,0.024,0,0,0.0,0,0.08520974835633245,0,0.0,0,0.03,0.9598931867131714,0.7066959575814209,0.17964990763046554,0.5592931488213149
1411,12428.873,9420.568,1367.92,0.006,0,0,0.0,0,0.006656722726765008,0,0.06719367588932806,0,0.08,0.3564281388379975,0.48261154197597866,0.1867157979021039,0.5592713520998205
1412,9473.0,6878.0,1461.0,0.0025,0,0,0.0,0,0.07465836892979993,0,0.0,0,0.0,0.43026243519031376,0.4697840539465551,0.37251395480634897,0.5592234690874995
1413,9320.683,6575.191,1393.99,0.0025,0,0,0.0,0,0.00650478762240178,0,0.0,0,0.0,0.38552378108909185,2.886548248293074,0.555,0.5592105607233873
1414,5482.0,6489.0,1245.0,0.014,0,0,0.0,0,0.006051330531219902,0,0.0,0,0.0,0.38552378108909185,2.003679364982517,0.555,0.5591959631990886
1415,4903.065,6295.829,1229.0,0.04,0,0,0.2,0,0.024943340108611222,0,0.0,0,0.05,0.374746955666133,-0.198528595905671,0.555,0.5585663051664338
1416,7681.0,7008.0,1314.0,0.0025,0,0,0.0,0,0.0010410640925384773,0,0.0,0,0.0,0.38552378108909185,1.7560209961485949,0.17964990763046554,0.5585306907895984
1417,7578.767,7490.655,1201.0,0.01,0,0,0.0,0,0.2284827580455007,0,0.06719367588932806,0,0.07,0.7439135186572836,0.31602346265694437,0.6375954356047695,0.5580790627729725
1418,4696.996,6207.026,1085.0,0.099,0,0,0.4,1,0.8229617420240465,0,0.06719367588932806,0,0.06,3.194045495698847,1.9436666493703667,0.1867157979021039,0.5578327072889474
1419,5325.264,6509.152,1190.0,0.006,0,0,0.0,0,0.00450356296821948,0,0.0,0,0.0,0.38552378108909185,1.052615879835458,0.555,0.5578181987868118
1420,5110.0,6425.0,1190.0,0.066,0,0,0.4,0,0.1918359559721854,0,0.0,0,0.11,0.1790716091693414,0.5497265486003331,0.1867157979021039,0.557558289129955
1421,6647.031,5139.525,1171.169,0.006,0,0,0.0,0,0.07331931717386402,0,0.0,0,0.05,0.6603562144717818,0.47877893236640173,0.555,0.5572537882450915
1422,14164.0,45.0,1311.0,0.0025,0,0,0.0,0,0.005290330473509893,0,0.03278688524590164,0,0.0,0.2120729907940337,-0.33965079070357596,0.17964990763046554,0.5571647861735296
1423,12406.572,9767.952,1396.0,0.014,0,0,0.0,0,0.003883114814914713,0,0.0,0,0.0,0.28009205566249185,1.926308997452826,0.555,0.5561795033716647
1424,7405.778,8845.406,719.0,0.006,0,0,0.0,0,0.007601616053795128,0,0.0,0,0.01,0.37926433419013833,-0.06359831734327417,0.1867157979021039,0.555908485950341
1425,5306.604,8039.198,577.0,0.009,0,0,0.0,0,0.09293456906741172,0,0.03278688524590164,0,0.01,0.2736263681919215,0.5287042552681459,0.17964990763046554,0.5556995319629751
1426,6778.701,7628.489,1086.0,0.011,0,0,0.2,0,0.15665696361706755,0,0.03278688524590164,0,0.02,0.7601661206991284,0.4750959127890201,0.17964990763046554,0.5553190019452332
1427,7193.381,5264.183,1387.149,0.0025,0,0,0.0,0,0.07919013458103595,0,0.06719367588932806,0,0.07,0.8845892290312977,0.8718272315612272,0.4765442467801234,0.5548265390640706
1428,5427.29,8016.623,590.0,0.015,0,0,0.0,0,0.11277975773690717,0,0.0,0,0.0,0.3199300451493018,0.5887126430193176,0.1867157979021039,0.5548153947090927
1429,11813.631,6042.868,1490.58,0.0025,0,0,0.0,0,0.002100095988875518,0,0.0,0,0.04,0.3270633553995527,0.38548778521971244,0.555,0.5547889824555465
1430,4359.698,6426.525,829.0,0.013,0,0,0.0,0,0.0016096114597527235,0,0.0,0,0.0,0.38552378108909185,1.0213302007780285,0.555,0.5542608877732521
1431,7756.236,7420.633,1173.0,0.0025,0,0,0.0,0,0.07519385049526692,0,0.03278688524590164,0,0.0,0.22462595043377404,0.5328622802992814,0.17964990763046554,0.554053151625655
1432,5407.242,6350.894,1320.0,0.0025,0,0,0.0,0,0.01161820161157017,0,0.0,0,0.0,0.38552378108909185,0.21880004369640974,0.555,0.5534598429525863
1433,9474.0,6879.0,1461.0,0.006,0,0,0.0,0,0.08608042535688609,0,0.06719367588932806,0,0.02,0.696877603086502,0.821078369163028,1.0310368953501068,0.5532819668854022
1434,5497.22,7002.321,1060.439,0.6,1,1,0.8,1,0.9646317742046873,1,1.0,1,0.81,0.6457814481334575,1.0928497987973713,0.6181337712268828,0.5531561111408417
1435,6775.243,9176.615,699.85,0.0025,0,0,0.0,0,0.0025606688159148868,0,0.0,0,0.0,0.3065469795501437,0.7754803132611114,0.555,0.5531307186351568
1436,10718.315,6190.842,1442.0,0.0025,0,0,0.2,0,0.035318778931092365,0,0.0,0,0.01,0.7384978204056387,1.2665414818103966,0.17964990763046554,0.5524037830419654
1437,4359.389,6425.588,828.0,0.018,0,0,0.0,0,0.012396139731221766,0,0.0,0,0.0,0.6456221221577562,0.7227471867157237,0.555,0.5523868706088724
1438,4412.0,6361.0,894.0,0.021,0,0,0.0,0,0.026696262630974105,0,0.0,0,0.02,0.37915396759275116,1.4043789445623318,0.555,0.5522160210939493
1439,5260.0,6527.0,1154.0,0.056,0,0,0.0,0,0.13493196497933724,0,0.06719367588932806,0,0.06,1.8012739776727833,0.5767403957109674,0.6375954356047695,0.5516377005585119
1440,5336.5,6602.0,1121.0,0.063,0,0,0.4,0,0.3053721423614844,0,0.0,0,0.03,0.3697570817920627,0.5672520193792214,0.17964990763046554,0.5516114096979489
1441,4604.995,6403.68,1015.0,0.03,0,0,0.0,0,0.10516206453230845,0,0.06818181818181818,0,0.02,1.4028407463001678,0.6262790192998747,0.37251395480634897,0.5512618553613916
1442,4904.0,6354.0,1254.0,0.014,0,0,0.2,0,0.04791772250583931,0,0.0,0,0.03,0.32817185768255175,-0.021447310018055273,0.6375954356047695,0.5508254917445266
1443,5556.843,6807.053,1156.639,0.713,1,1,0.6,0,0.49711374634475863,1,1.0,1,0.85,0.4403241940051798,0.6219544592609438,0.6181337712268828,0.550815781103625
1444,7371.567,8851.021,717.0,0.0025,0,0,0.0,0,0.008929424866317884,0,0.0,0,0.0,0.3972496056255347,0.07800531019838076,0.1867157979021039,0.5507199197415578
1445,3311.214,6922.763,20.0,0.0025,0,0,0.0,0,0.08059991705581171,0,0.0,0,0.02,4.0316023493216635,0.5397148232396289,1.377,0.550438930988623
1446,4733.169,6142.799,1117.0,0.01,0,0,0.0,0,0.009681270410437877,0,0.0,0,0.0,0.38552378108909185,2.068162918217395,0.555,0.550047935439527
1447,7731.366,7189.951,1270.0,0.038,0,0,0.4,0,0.14370004948372742,0,0.03278688524590164,0,0.05,0.2591847648178402,0.6859851157363395,0.6375954356047695,0.549964495067444
1448,9416.112,7499.893,1209.93,0.0025,0,0,0.0,0,0.005056761853952861,0,0.0,0,0.0,0.38552378108909185,1.9332315812975749,0.555,0.5496553461563202
1449,10496.96,7999.158,1253.83,0.034,0,0,0.0,0,0.0008798423199556848,0,0.0,0,0.04,1.1532947647043266,-0.26089656298594743,0.1867157979021039,0.5491360284698797
1450,10716.626,6355.484,1437.0,0.0025,0,0,0.0,0,0.038132041028493296,0,0.0,0,0.01,0.7192643640218126,1.6944433655604754,0.17964990763046554,0.5491098813964825
1451,9307.264,6330.462,1427.14,0.0025,0,0,0.0,0,0.0027231334902221203,0,0.0,0,0.0,0.38552378108909185,1.1029979618227435,0.555,0.5490024483490318
1452,8243.993,6942.042,1317.179,0.006,0,0,0.0,0,0.07366544460947166,0,0.0,0,0.01,0.37898687954531257,0.6146556524374986,0.37251395480634897,0.5489405366943917
1453,8143.953,6998.028,1317.179,0.058,0,0,0.0,0,0.10485816257131862,0,0.0,0,0.01,1.241317176748416,0.5890467214561383,0.37251395480634897,0.5486885357759002
1454,5931.0,8505.0,504.0,0.0025,0,0,0.0,0,0.020342007059230054,0,0.0,0,0.01,0.42437470215796097,-0.07943463081389124,0.17964990763046554,0.5472443467281606
1455,5861.0,6053.0,1232.0,0.0025,0,0,0.0,0,0.012303642448867702,0,0.0,0,0.0,0.3979290805919187,1.962896266188408,0.17964990763046554,0.5466230607549495
