Rank,East,North,Level,Au_ppm,target_Au,KNN_pred,KNN_proba,Regresion_Logistica_pred,Regresion_Logistica_proba,Arbol_Decision_pred,Arbol_Decision_proba,Random_Forest_pred,Random_Forest_proba,KNN_Regressor_pred_ppm,Ridge_pred_ppm
687,8976.265,6231.452,1437.289,0.0025,0,0,0.0,0,0.07410789472341488,0,0.06818181818181818,0,0.05,0.25584541958923845,1.1678006360568631
688,5748.141,5875.98,1150.0,0.007,0,0,0.2,1,0.6855198431558581,0,0.0,0,0.1,2.5945916770908535,1.1677203580486513
689,7611.929,7485.914,1201.0,0.008,0,0,0.0,0,0.02715979398374752,0,0.0,0,0.0,0.41572276741122255,1.1674711380286507
690,3975.356,6291.86,626.0,0.006,0,0,0.0,0,0.0030744730966933663,0,0.0,0,0.0,0.2846814136805973,1.1661812609439806
691,4702.059,6705.683,942.979,0.033,0,0,0.2,0,0.35251684761572416,0,0.06719367588932806,1,0.59,0.7862379621130913,1.1659587297785907
692,6666.0,7816.0,1002.0,0.0025,0,0,0.0,0,0.0023651320978866418,0,0.0,0,0.0,1.2608487471402665,1.1654176456362024
693,4691.611,6233.29,1094.0,1.743,1,0,0.4,0,0.2782073485924321,0,0.06719367588932806,1,0.83,0.8698079576211376,1.1630676747226203
694,5811.0,7865.0,702.0,0.029,0,0,0.0,0,0.17115290178704293,0,0.4666666666666667,0,0.21,2.9458118564907627,1.1620383079526917
695,9463.0,6618.0,1510.0,0.011,0,0,0.0,0,0.1318089993575124,0,0.06719367588932806,0,0.06,4.546220298670198,1.161399298110341
696,5881.436,6165.981,1262.0,0.0025,0,0,0.0,0,0.014296179486166571,0,0.0,0,0.0,1.1469140223327945,1.1596344179116522
697,7886.0,4822.0,1195.0,0.0025,0,0,0.0,0,0.004759964288304563,0,0.0,0,0.0,0.38552378108909185,1.1589406032939547
698,10924.817,6010.615,1523.0,0.0025,0,0,0.0,0,0.02467246441144117,0,0.0,0,0.0,0.4954050746193628,1.1575233176214486
699,6325.0,7608.0,919.0,0.025,0,0,0.2,0,0.2637443454838566,0,0.06719367588932806,0,0.04,1.6131060244864108,1.1557600407425548
700,5668.96,6628.041,1284.399,0.216,1,0,0.4,0,0.386362210329624,1,0.8947368421052632,1,0.87,2.6474973578345065,1.1551381045331433
701,8678.013,6675.971,1375.089,0.008,0,0,0.2,0,0.33485651841826797,0,0.0,0,0.11,0.6404400737391165,1.1540106986286733
702,7676.014,7243.243,1268.0,0.018,0,0,0.0,0,0.225240597983827,0,0.06818181818181818,0,0.02,0.7821208066022061,1.1532739918258965
703,7239.0,6993.0,1197.0,0.0025,0,0,0.0,0,0.00419269693535607,0,0.0,0,0.0,1.1532947647043266,1.1519320429102327
704,6555.308,8188.868,802.0,1.751,1,1,0.8,1,0.999829172170269,1,1.0,1,0.83,0.9247197052001033,1.1518236839590315
705,5676.019,6626.142,1284.399,0.033,0,0,0.0,0,0.009496073818903232,0,0.0,0,0.0,1.1029186177905423,1.1512884515601185
706,5861.0,3911.0,859.0,0.163,1,0,0.4,1,0.9179846079846927,1,1.0,1,0.88,0.7066465023438994,1.1486225453832053
707,7352.0,7355.0,1272.0,0.168,1,0,0.4,0,0.45068309470345425,1,1.0,1,0.82,0.7775326416060615,1.1471300381006941
708,10820.694,5822.978,1528.93,0.054,0,0,0.4,0,0.34830530543506066,0,0.07142857142857142,0,0.09,0.25706062626765885,1.1461300594453119
709,7516.522,7507.41,1234.0,0.021,0,0,0.0,0,0.17275001918635913,0,0.4666666666666667,0,0.07,0.4371570952340108,1.1460717947178347
710,4413.0,6360.0,879.0,0.081,0,0,0.2,0,0.029755363767248584,0,0.06719367588932806,0,0.07,0.21094327723986084,1.1458596390494353
711,13272.551,7774.733,1386.92,0.005,0,0,0.0,0,0.04341025222273937,0,0.0,0,0.02,0.5333609063727339,1.1453817673066682
712,10985.236,6465.938,1476.65,0.0025,0,0,0.0,0,0.10248312709449629,0,0.0,0,0.0,3.26448902531916,1.1438613125033235
713,6335.0,7610.0,892.0,0.028,0,0,0.0,0,0.19456595515594838,0,0.07142857142857142,0,0.04,1.9622173115062451,1.1417412108087208
714,12479.768,9390.582,1367.0,0.882,1,1,0.6,1,0.9915827373823907,1,1.0,1,0.72,1.5636977616332697,1.1416842336052957
715,6506.0,7595.0,947.0,0.075,0,0,0.2,0,0.18779946008452386,0,0.0,0,0.12,1.1880930174866016,1.1416233034362
716,11057.485,7814.044,1351.0,0.0025,0,0,0.0,0,2.848555631269921e-05,0,0.0,0,0.0,1.2038724413540622,1.137219449707539
717,6340.245,7833.639,918.0,0.0025,0,0,0.0,0,0.04365493360372506,0,0.0,0,0.02,0.6274843557595235,1.1359395148195361
718,10736.057,8016.064,1271.95,0.0025,0,0,0.0,0,0.002585866271672823,0,0.0,0,0.0,0.38552378108909185,1.1332629519962432
719,12175.563,6025.04,1493.97,0.0025,0,0,0.0,0,0.0018097560855553695,0,0.06719367588932806,0,0.0,0.27099200403208507,1.1329059941927906
720,6158.0,6579.0,1309.0,0.0025,0,0,0.0,0,0.005618800195367613,0,0.0,0,0.0,0.401984242217607,1.1328274088298005
721,10790.0,8782.0,1154.0,0.0025,0,0,0.0,0,0.001496248738900926,0,0.0,0,0.02,0.38552378108909185,1.1322579956036856
722,7539.928,7445.966,1253.209,0.0025,0,0,0.2,0,0.21441188753348964,0,0.06818181818181818,0,0.02,1.4434226893096116,1.131672229978017
723,5730.094,6776.153,1121.78,0.867,1,1,0.8,1,0.9082930420000274,1,1.0,1,0.75,0.8741207220444243,1.130995883821655
724,5710.122,7776.634,748.0,0.0025,0,0,0.2,0,0.16662390177449324,0,0.0,0,0.08,2.6474973578345073,1.129320873421382
725,4995.0,6854.0,907.0,0.018,0,0,0.2,0,0.2470863004582247,0,0.06818181818181818,0,0.05,0.6422798588367769,1.1290268747581225
726,10817.573,6198.023,1468.48,0.026,0,0,0.4,0,0.1435440011108978,0,0.0,0,0.07,2.509366191921441,1.1282111089221742
727,6341.541,7527.155,982.0,0.005,0,0,0.2,0,0.08034202105404654,0,0.02702702702702703,0,0.03,1.4532233203478055,1.127300622707334
728,7270.265,3810.471,1200.709,0.245,1,0,0.4,1,0.8548816165455901,1,1.0,1,0.76,0.7205552288833773,1.1250682735446655
729,7354.0,7321.0,1264.0,1.59,1,0,0.4,1,0.6641623709552145,1,1.0,1,0.84,0.6557323950124614,1.1243709661737242
730,10884.151,6855.847,1420.0,0.0025,0,0,0.0,0,0.011578570560512404,0,0.0,0,0.04,0.4615379354832948,1.1240107413868727
731,5345.0,6312.0,1305.0,0.005,0,0,0.0,0,0.014696463987289327,0,0.0,0,0.0,0.3270633553995527,1.1233552679587073
732,7760.933,5627.106,1399.449,0.0025,0,0,0.0,0,0.0014620368136126374,0,0.0,0,0.0,0.38552378108909185,1.1205170514081189
733,4605.0,6333.0,1010.0,0.272,1,0,0.4,1,0.917527944900248,1,1.0,0,0.47,1.6421695487073125,1.1193103532318402
734,8067.281,5575.402,1503.0,0.037,0,1,0.6,0,0.25830072613238075,0,0.06719367588932806,0,0.22,1.3614953393298523,1.1190880258662674
735,9344.245,6551.274,1420.729,0.005,0,0,0.0,0,0.005680594862583269,0,0.0,0,0.0,0.38552378108909185,1.11693641356504
736,6339.0,7627.0,882.0,0.0025,0,0,0.0,0,0.07667161591174332,0,0.02702702702702703,0,0.04,1.2831640983631358,1.1164797996688058
737,6613.204,7601.88,964.0,0.005,0,0,0.4,0,0.1586070972120277,0,0.0,0,0.01,1.9844162623393502,1.1152141420242188
738,6412.0,8294.0,698.0,1.377,1,0,0.4,0,0.28706371551581994,0,0.07142857142857142,1,0.67,1.4573319987163558,1.1138266138227653
739,9466.0,6711.0,1501.0,0.006,0,0,0.2,0,0.15626112219824984,0,0.06719367588932806,0,0.14,2.0115517847884745,1.1132095236865907
740,5669.828,6624.638,1218.0,0.261,1,0,0.4,1,0.9946529019091985,1,1.0,1,0.83,0.2200632896451033,1.112999464907427
741,9799.325,6367.975,1475.0,0.093,0,0,0.2,1,0.6845540047014678,0,0.38461538461538464,0,0.16,0.7473087559607011,1.1127480288087552
742,5614.553,7977.078,616.0,0.0025,0,0,0.2,0,0.28321636850416815,0,0.0,0,0.0,4.3804767411146175,1.107851139680647
743,6415.764,8103.782,773.0,0.0025,0,0,0.0,0,0.11703329546648883,0,0.06719367588932806,0,0.05,0.6499769734771309,1.1077135382236691
744,12506.71,9377.052,1326.0,0.079,0,0,0.2,0,0.0005384896079922467,0,0.0,0,0.18,0.30208733227261236,1.1051902341519186
745,7564.0,6709.0,1317.0,0.007,0,0,0.0,0,0.0036479677480903004,0,0.0,0,0.0,0.38552378108909185,1.1047609672997611
746,4601.089,6364.632,1021.28,2.873,1,0,0.2,1,0.9324349862442182,1,1.0,1,0.85,0.701874846945432,1.1037088592019406
747,9307.264,6330.462,1427.14,0.0025,0,0,0.0,0,0.0027231334902221203,0,0.0,0,0.0,0.38552378108909185,1.1029979618227435
748,6459.0,7315.0,1078.0,0.0025,0,0,0.0,0,0.005986418181450694,0,0.0,0,0.0,0.4215476378590439,1.101196040972238
749,7559.0,7715.0,1108.0,0.0025,0,1,0.6,0,0.1859913707210573,0,0.0,0,0.01,2.5240201924342966,1.1006701903660243
750,7942.0,4860.0,1215.0,0.0025,0,0,0.0,0,0.003882939495867673,0,0.0,0,0.0,0.3270633553995527,1.1002262629054729
751,9944.644,6620.537,1462.0,0.0025,0,0,0.0,0,0.0027066868988655773,0,0.0,0,0.0,0.38552378108909185,1.099660168351897
752,9638.037,5563.973,1435.879,2.193,1,0,0.4,1,0.749189094178457,1,0.7,1,0.81,1.1011929026590486,1.0991069628126555
753,9012.0,6404.0,1409.0,0.0025,0,0,0.0,0,0.0032656653011528185,0,0.0,0,0.0,0.38552378108909185,1.097527230511253
754,4619.826,6358.339,1022.22,0.38,1,1,0.6,1,0.9120144286780878,1,1.0,1,0.86,0.5813670145680553,1.0975037805412107
755,5942.0,7246.0,1100.0,0.0025,0,0,0.0,0,0.001920294911835026,0,0.0,0,0.0,0.3065469795501437,1.0963231742978075
756,10367.968,8022.029,1192.059,0.0025,0,0,0.0,0,9.17184313616215e-05,0,0.0,0,0.0,1.1532947647043266,1.0955758052081725
757,5716.123,7160.875,1038.02,0.438,1,0,0.4,0,0.3638676416997672,1,0.8947368421052632,1,0.87,1.8070057866872555,1.094573993276666
758,6062.01,7576.883,867.529,0.014,0,0,0.0,0,0.012063849122849028,0,0.03278688524590164,0,0.01,0.867765532360684,1.094112252424325
759,12426.408,9765.04,1399.0,0.012,0,0,0.0,0,0.014901052185370309,0,0.06719367588932806,0,0.13,0.5333609063727338,1.0937592201048199
760,7730.599,6044.462,1345.151,0.018,0,0,0.2,0,0.18998200494882767,0,0.06719367588932806,0,0.1,1.029285708347762,1.0932404708419372
761,6090.277,9033.208,574.0,0.026,0,0,0.2,0,0.02545090719382384,0,0.0,0,0.01,1.8857940184374031,1.093209497512926
762,5497.22,7002.321,1060.439,0.6,1,1,0.8,1,0.9646317742046873,1,1.0,1,0.81,0.6457814481334575,1.0928497987973713
763,8227.0,4879.0,1167.0,0.0025,0,0,0.0,0,0.005016748943261282,0,0.0,0,0.0,0.3270633553995527,1.0927408408342638
764,5541.781,6837.542,1156.639,0.093,0,0,0.0,0,0.2663966480695584,0,0.06719367588932806,0,0.13,1.8466534236078929,1.0925159779267328
765,7538.573,7314.581,1266.0,0.134,1,1,0.6,0,0.3642060797695095,0,0.38461538461538464,1,0.92,0.5633415337637966,1.091552474168553
766,7523.241,7290.346,1275.0,0.035,0,0,0.2,0,0.16971964678726073,0,0.06719367588932806,0,0.02,2.6474973578345073,1.0915521345698362
767,4878.0,6847.0,903.0,0.054,0,0,0.4,0,0.2607433290519737,0,0.02702702702702703,0,0.12,0.3848360343715123,1.0907268676519208
768,3935.62,6142.321,600.0,0.006,0,0,0.0,0,0.0042252521344141895,0,0.0,0,0.0,0.28009205566249185,1.0885903947376172
769,6142.599,7479.788,1055.819,0.021,0,0,0.0,0,0.03995831659664393,0,0.03278688524590164,0,0.03,0.9345242905373776,1.088249584178231
770,8766.983,6230.037,1470.419,0.0025,0,0,0.0,0,0.003816636401229439,0,0.0,0,0.0,0.3979290805919188,1.0876659319694715
771,6581.0,7080.0,1177.0,0.28,1,0,0.2,1,0.5378558005565648,1,1.0,1,0.96,0.5162702278298128,1.0864293043387974
772,5319.665,8036.053,590.0,0.009,0,0,0.0,0,0.24659526380300203,0,0.0,0,0.03,0.305783041149033,1.0862011137566767
773,13273.051,7774.233,1386.92,0.211,1,1,1.0,1,0.9999999997418847,1,1.0,1,0.8,1.2790193274187311,1.0858922521630885
774,4394.729,7653.401,364.0,0.005,0,0,0.0,0,0.0017609724200560292,0,0.0,0,0.01,0.38552378108909185,1.0845398382593772
775,4686.67,6204.417,1080.0,0.855,1,1,0.8,1,0.9998635525752001,1,1.0,1,0.77,1.9727156701221398,1.084175054377802
776,5705.875,3342.532,1138.08,0.309,1,1,0.8,1,0.9999238802061945,1,1.0,1,0.94,0.19706656522073104,1.0831215778910006
777,10827.774,5969.127,1502.0,0.0025,0,0,0.2,0,0.016173175709194115,0,0.0,0,0.01,0.937263696741891,1.0818666385398092
778,7252.0,9301.0,989.0,0.0025,0,0,0.0,0,0.02929630596692313,0,0.0,0,0.01,0.3141849987962253,1.0794849663190098
779,6671.0,6994.0,1249.0,0.0025,0,0,0.0,0,0.002105973571443955,0,0.0,0,0.0,0.4215476378590439,1.0785876174293962
780,6415.0,7251.0,1107.0,0.028,0,0,0.4,0,0.30166974868139196,0,0.02702702702702703,0,0.13,0.42799043666759107,1.0784137574634285
781,9932.904,9539.296,1377.0,0.0025,0,0,0.0,0,0.0031658688757407166,0,0.0,0,0.0,0.3717251917789475,1.0782749575723465
782,6223.649,7274.05,1101.0,0.707,1,0,0.4,1,0.751208791563251,1,1.0,1,0.83,1.1182574418277378,1.0767682014485291
783,9332.306,6918.581,1392.0,0.011,0,0,0.0,0,0.058568221012420076,0,0.06719367588932806,0,0.04,0.5427711406964798,1.0761135347899162
784,9425.0,6697.0,1496.0,0.081,0,0,0.0,0,0.13889818040078253,0,0.06719367588932806,0,0.07,3.122958654601597,1.0760459756980916
785,9430.0,6324.0,1519.0,0.007,0,0,0.2,0,0.14714895789689822,0,0.06719367588932806,0,0.08,2.090412740710752,1.0758545938145514
786,8630.2,5842.56,1396.0,0.02,0,0,0.2,0,0.225387148340678,0,0.06719367588932806,0,0.06,1.9622173115062451,1.0754440916662356
787,8110.039,5616.972,1448.799,0.0025,0,0,0.0,0,0.0002613684161878974,0,0.0,0,0.0,1.2038724413540622,1.0754242989591676
788,6330.647,7866.237,922.0,0.005,0,0,0.4,0,0.02891846873319059,0,0.06719367588932806,0,0.0,1.0484209665289999,1.0742835238859327
789,5816.0,7775.0,724.0,0.011,0,1,0.6,0,0.1591640400190924,0,0.03278688524590164,0,0.0,0.9417391941056503,1.0741321372311319
790,6574.0,7159.0,1131.0,0.025,0,1,0.6,0,0.32010349637594565,0,0.07142857142857142,0,0.17,0.5631881918436876,1.073542395364644
791,5747.782,5878.525,1150.0,0.01,0,0,0.2,0,0.20583493802889166,0,0.0,0,0.04,1.1965164679909388,1.0734548317786885
792,8937.0,5192.0,1170.0,0.0025,0,0,0.0,0,0.017620792500339016,0,0.0,0,0.02,1.1192393677391612,1.073449723770439
793,7472.0,7511.0,1245.0,0.008,0,0,0.0,0,0.22554240969742062,0,0.06719367588932806,0,0.02,0.2335829482240772,1.0726207803234664
794,7088.075,7888.41,1026.789,0.0025,0,0,0.2,0,0.2170170401315544,0,0.0,0,0.0,1.9622173115062451,1.0724402212289539
795,4592.201,6508.979,885.0,0.033,0,0,0.2,0,0.1474214650630873,0,0.0,0,0.07,2.6474973578345065,1.0715616666819523
796,6183.13,7394.712,1013.0,0.008,0,1,0.6,0,0.25132203683346277,0,0.06719367588932806,0,0.07,0.6587361527023079,1.0708466533016958
797,6466.191,9148.689,663.15,0.0025,0,0,0.0,0,7.592499000222871e-05,0,0.0,0,0.0,1.3277400407895552,1.069671750552341
798,9456.0,6383.0,1510.0,0.0025,0,0,0.2,0,0.10191958260227187,0,0.0,0,0.03,4.441589028102009,1.0683215825699968
799,7549.156,4548.131,1069.0,0.0025,0,0,0.0,0,0.13025080603136593,0,0.0,0,0.01,0.3270633553995527,1.0681410855557345
800,6662.0,7068.0,1203.0,0.0025,0,0,0.0,0,0.0030011092790479888,0,0.0,0,0.0,0.4215476378590439,1.0680741398872098
801,4933.863,6580.251,1080.0,0.015,0,0,0.0,0,0.013226375664076168,0,0.0,0,0.0,0.3478238985318011,1.0680317134522217
802,6562.195,8529.096,667.0,0.0025,0,0,0.0,0,0.1388918329198196,0,0.0,0,0.0,0.2755732992725425,1.0676409272270557
803,7353.587,7342.322,1299.0,0.998,1,1,0.6,0,0.2813230356053745,1,0.8947368421052632,1,0.85,0.6587361527023079,1.0657135002482818
804,3972.212,6290.54,626.0,0.0025,0,0,0.0,0,0.005245903924455507,0,0.02702702702702703,0,0.01,0.2770138185805674,1.0635032482569828
805,4369.427,6430.501,832.0,0.047,0,1,0.6,0,0.2530126159898422,0,0.06818181818181818,0,0.09,0.6904782158513358,1.0628223438739923
806,5734.634,3345.364,1143.99,0.23,1,0,0.4,1,0.9955221590843161,1,1.0,1,0.91,0.3193926071893723,1.0625814267803513
807,5274.607,6433.085,1237.0,0.009,0,0,0.0,0,0.006052816309215144,0,0.0,0,0.0,1.2695947441053912,1.0619404954558493
808,5866.0,7857.0,688.0,0.03,0,0,0.4,0,0.3445267084570997,0,0.07142857142857142,0,0.21,0.5843564882362899,1.0603764377180485
809,5445.0,6549.0,1222.0,0.011,0,0,0.0,0,0.011633065503772945,0,0.0,0,0.0,0.8688234441075802,1.0603752354081288
810,5149.893,7419.615,659.0,0.923,1,1,0.8,0,0.3062954583330091,1,0.8947368421052632,1,0.93,0.97661541503913,1.0583232163269405
811,6534.289,7776.823,941.609,4.41,1,1,0.6,0,0.21296416655736733,1,0.8947368421052632,1,0.89,2.556802164978831,1.0575051986369697
812,7053.0,4168.0,894.0,0.018,0,0,0.0,1,0.9733351190417744,0,0.0,0,0.26,1.0746429851708885,1.056421196325548
813,9739.973,6295.477,1498.0,0.188,1,0,0.4,0,0.4913265671479439,1,1.0,1,0.75,0.8666700379865794,1.056167858910218
814,5634.161,6203.318,1244.0,0.0025,0,0,0.0,0,0.007028771267413037,0,0.0,0,0.0,0.38552378108909185,1.0554728712569104
815,6213.113,7308.349,1081.0,0.014,0,0,0.4,0,0.32643265487331224,0,0.06719367588932806,0,0.14,0.6334845956842289,1.0549199690204834
816,5712.936,7851.486,710.0,0.0025,0,1,0.6,0,0.23010769192274236,0,0.0,0,0.01,2.2828933619608653,1.0539735586123824
817,5325.264,6509.152,1190.0,0.006,0,0,0.0,0,0.00450356296821948,0,0.0,0,0.0,0.38552378108909185,1.052615879835458
818,7288.013,8908.907,685.0,0.0025,0,0,0.0,0,8.187604627448365e-05,0,0.0,0,0.0,0.38552378108909185,1.052152260617982
819,6330.809,8106.534,769.0,0.024,0,0,0.2,0,0.21605303741769138,0,0.06719367588932806,0,0.27,0.13328069730979214,1.05211300668581
820,7513.254,5653.021,1293.0,0.0025,0,0,0.0,0,0.010762913403047055,0,0.0,0,0.0,0.38552378108909185,1.0477120925284964
821,3936.495,6142.107,599.0,0.024,0,0,0.0,0,0.003386373572611024,0,0.0,0,0.0,0.38552378108909185,1.0471793437459926
822,5664.0,6310.0,1336.0,0.005,0,0,0.0,0,0.0037515037026730337,0,0.0,0,0.0,0.28009205566249185,1.0449164698452162
823,3962.551,6742.066,493.0,0.028,0,0,0.0,0,0.013422543424659103,0,0.0,0,0.0,0.28009205566249185,1.0446626953016436
824,7354.737,7341.691,1299.0,0.084,0,0,0.2,0,0.2503517820510427,1,0.8947368421052632,0,0.36,0.5531378041850534,1.0442132502239414
825,7688.593,6086.985,1346.024,0.0025,0,1,0.6,0,0.19372617489532154,0,0.06818181818181818,0,0.19,0.5071588952042054,1.0438952550754992
826,4948.0,6623.0,1056.0,0.0025,0,0,0.0,0,0.004104556813228331,0,0.0,0,0.0,1.2732827615568092,1.043113981264593
827,5671.274,6625.091,1218.0,2.35,1,1,0.8,1,0.6936260848290501,1,1.0,1,0.97,0.7064223352135877,1.0428085758158794
828,4916.8,6713.0,1005.0,5.153,1,0,0.4,1,0.5927316136151075,1,0.8947368421052632,1,0.68,1.6041229870089064,1.0420635456731957
829,5648.0,6381.0,1349.0,0.0025,0,0,0.0,0,0.004691005960819522,0,0.0,0,0.0,0.38552378108909185,1.0417485309456977
830,9900.955,6524.649,1456.0,0.024,0,0,0.0,0,0.028021245085221472,0,0.06719367588932806,0,0.01,0.5395016843880159,1.0397264867532685
831,5670.538,6624.916,1218.0,0.317,1,1,1.0,1,0.7931096049992049,1,1.0,1,0.91,0.6895197607425462,1.0382375927014174
832,3981.282,6312.947,637.0,0.0025,0,1,0.6,0,0.2286921247872553,0,0.06818181818181818,0,0.13,1.4884497179985412,1.038178095381293
833,7588.664,8765.428,753.0,0.0025,0,0,0.0,0,0.001454149988906937,0,0.0,0,0.0,0.3472787550108377,1.036924944574203
834,14248.236,9077.789,1385.149,0.009,0,0,0.0,0,0.04600112240102348,0,0.0,0,0.0,0.48921715867829935,1.0367194989818742
835,8284.0,6467.0,1415.0,0.0025,0,0,0.0,0,0.003106053602813499,0,0.0,0,0.0,0.38552378108909185,1.0353359160085662
836,7563.0,7166.0,1300.0,0.005,0,0,0.0,0,0.0010904758101814703,0,0.0,0,0.0,0.38552378108909185,1.0341065891317234
837,7610.0,6650.0,1284.0,0.018,0,0,0.0,0,0.0005654997596140944,0,0.0,0,0.0,0.38552378108909185,1.0319126717860052
838,6323.0,7596.0,916.0,0.01,0,0,0.2,0,0.16238301191611496,0,0.06719367588932806,0,0.01,2.166617791646361,1.0310122071222598
839,6181.372,7345.085,1052.0,0.088,0,0,0.4,0,0.2261661089081193,0,0.4666666666666667,0,0.25,1.2578386148606286,1.0302676428601873
840,6348.0,7608.0,910.0,0.02,0,0,0.0,0,0.07938168062338147,0,0.06719367588932806,0,0.05,0.7192643640218126,1.0290163433796553
841,9462.0,6419.0,1506.0,0.0025,0,0,0.0,0,0.14088618088217414,0,0.06818181818181818,0,0.02,1.4597613440306958,1.0288541569005474
842,4846.925,6213.846,1157.0,0.017,0,0,0.2,0,0.0417436456869403,0,0.02702702702702703,0,0.01,0.8213559576625606,1.0276332021357422
843,14986.584,9037.492,1378.789,0.02,0,0,0.0,0,0.24642124823464318,0,0.06719367588932806,0,0.07,0.860397747634996,1.026695196005555
844,7811.14,6926.42,1336.467,0.005,0,1,0.6,0,0.19806069197441736,0,0.0,0,0.01,0.7949633634075155,1.0260585891445275
845,6766.0,7761.0,1053.0,0.693,1,0,0.4,0,0.09062181110803519,0,0.06719367588932806,1,0.66,0.5113847380112861,1.0256016667148706
846,6498.007,7771.762,960.0,3.216,1,0,0.4,0,0.28489828741408313,1,0.8888888888888888,1,0.78,3.542985545419982,1.0255890660341156
847,9371.0,6266.0,1495.0,0.024,0,0,0.2,0,0.1349008143929965,0,0.06719367588932806,0,0.05,0.40347787366673205,1.0247324573252867
848,9698.348,6299.905,1498.0,0.071,0,0,0.2,0,0.14431473053652127,0,0.06719367588932806,0,0.11,1.4537997230143334,1.0230728535981233
849,6107.0,7601.0,874.0,0.0025,0,0,0.0,0,0.015150223796748,0,0.0,0,0.0,0.19919639626349755,1.0214082359490333
850,4359.698,6426.525,829.0,0.013,0,0,0.0,0,0.0016096114597527235,0,0.0,0,0.0,0.38552378108909185,1.0213302007780285
851,10056.202,6374.427,1527.38,0.035,0,0,0.2,0,0.11231731945097363,0,0.06719367588932806,0,0.08,0.8063440383157783,1.0211768172918496
852,7652.186,7268.54,1217.0,0.014,0,0,0.4,0,0.38429807869531163,0,0.07142857142857142,0,0.03,0.9755203442035436,1.021103099766183
853,6364.0,7635.0,909.0,0.018,0,0,0.0,0,0.02606021259950782,0,0.0,0,0.0,0.6235933124681812,1.0209574774274708
854,13794.0,0.0,1260.0,0.005,0,0,0.2,0,0.009233398379754027,0,0.0,0,0.01,0.4195987555031496,1.0192159791643736
855,5387.0,6442.0,1265.0,0.0025,0,0,0.0,0,0.002297255109337465,0,0.0,0,0.0,0.38552378108909185,1.0189322938855632
856,5539.0,8339.0,585.0,0.023,0,0,0.0,0,0.12823284794543913,0,0.06818181818181818,0,0.0,0.7693493439967537,1.0184891098972204
857,10035.323,6380.144,1518.7,0.015,0,0,0.0,0,0.11917146679484619,0,0.06818181818181818,0,0.01,0.6689207910005345,1.017385975761789
858,8686.428,8977.299,1091.36,0.006,0,0,0.0,0,0.003014655848154729,0,0.0,0,0.02,0.38552378108909185,1.016591093469546
859,7746.633,3283.81,1452.149,0.063,0,0,0.2,1,0.5733285014141498,1,1.0,0,0.49,0.34708823267825556,1.0165164317733506
860,5057.794,7710.406,563.0,0.0025,0,0,0.0,0,0.0012915889471848535,0,0.0,0,0.0,0.38552378108909185,1.0158575771584926
861,9436.986,7788.053,1123.439,0.0025,0,0,0.0,0,0.028325426221286684,0,0.0,0,0.0,0.38552378108909185,1.0150431620152156
862,6589.0,7741.0,1010.0,0.0025,0,0,0.2,0,0.1749313279747421,0,0.0,0,0.01,2.6474973578345065,1.014329719534223
863,5370.292,8166.589,504.0,0.009,0,0,0.0,0,0.13798096633622997,0,0.06818181818181818,0,0.02,0.24710123570214196,1.0137710254824712
864,6410.0,7249.0,1107.0,0.481,1,0,0.2,0,0.31820465490099503,0,0.4666666666666667,1,0.71,0.9167574406836608,1.0133372161609004
865,7638.491,5312.616,1412.109,0.016,0,0,0.0,0,0.24346470339970072,0,0.06719367588932806,0,0.08,0.6143947688136546,1.0131294707074328
866,6335.0,7119.0,1193.0,0.071,0,0,0.0,0,0.29335112755472054,0,0.4666666666666667,0,0.06,0.44366360574007657,1.0127529265329551
867,5922.0,6353.0,1316.0,0.0025,0,0,0.0,0,0.001679893246059819,0,0.0,0,0.0,0.28009205566249185,1.0112329179357133
